network,tier,x,y,arm,rep,true_dag_on_path,chat_source_sha256,generating_dag_sha256,k_sha256,n_k,status,committed_verdict,z_size,g0_undirected,k_g0,separation,separation_status,component_size,r_claim,r_claim_status,r_id,r_hop,hop_method,hop_exact,hop_lower_bound,phi_1,witness,n_wrong_claims,n_omitted,z_valid_at_truth,z_backdoor_at_truth,severity,bucket_B2_free_rule,bucket_B4_kg0,bucket_B5_k,bucket_B6_hop,bucket_B7_claim
arth150,T3,377,793,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,454,573,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,not_amenable,not_amenable,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,558,560,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,not_amenable,not_amenable,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,622,585,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,640,47,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,not_amenable,not_amenable,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,666,234,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,686,13,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,712,496,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,739,558,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,not_amenable,not_amenable,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,78,793,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,798,378,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,y_not_possible_descendant,y_not_possible_descendant,,27,18,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,81,464,D_LLM_32B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,60e72d92ffd86368,18,ok,closed_form,1,27,18,,no_z_member_in_component,14,,censored_at_depth_3,,-1,local_up_fast_budget,0,4,0.0,,0,0,1,1,benign,held,held,held,held,held
arth150,T3,100,245,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,144,677,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,187,226,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,198,93,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,211,565,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,248,779,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,342,272,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,368,560,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,377,793,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,454,573,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,558,560,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,622,585,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,640,47,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,666,234,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,686,13,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,712,496,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,739,558,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,78,793,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,y_not_possible_descendant,y_not_possible_descendant,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,798,378,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,not_amenable,not_amenable,,28,17,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,81,464,D_LLM_SRC_70B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,508c9837d6a62028,3,ok,closed_form,1,28,17,,no_z_member_in_component,14,,unreached,,-1,local_up_fast_budget,0,4,0.0,,1,13,1,1,benign,slack,held,held,held,held
arth150,T3,100,245,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,144,677,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,187,226,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,198,93,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,ok,closed_form,1,32,13,,no_z_member_in_component,14,2,exact,2,2,local_up_fast,1,,0.0,198->81 and 779->198,2,9,0,0,validity,safe,dangerous,dangerous,safe,safe
arth150,T3,211,565,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,248,779,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,342,272,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,368,560,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,377,793,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,454,573,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,558,560,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,622,585,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,640,47,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,666,234,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,686,13,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,712,496,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,739,558,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,78,793,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,not_amenable,not_amenable,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,798,378,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,y_not_possible_descendant,y_not_possible_descendant,,32,13,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,81,464,D_LLM_GEMMA_27B,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,5a7739aa7aa9b1db,4,ok,closed_form,1,32,13,,no_z_member_in_component,14,,gt_3,,-1,local_up_fast_budget,0,4,0.0,,2,9,1,1,benign,slack,held,held,held,held
arth150,T3,100,245,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,144,677,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,187,226,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,198,93,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,211,565,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,248,779,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,342,272,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,368,560,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,377,793,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,454,573,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,558,560,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,622,585,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,640,47,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,666,234,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,686,13,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,712,496,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,739,558,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,78,793,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,798,378,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,45,0,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,81,464,D_DEGEN,0,via_Chat_only,c8d663af1cf4de5b,fe0383023632e970,4f53cda18c2baa0c,0,ok,closed_form,1,45,0,,no_z_member_in_component,14,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,13,1,1,benign,held,slack,slack,held,held
arth150,T3,100,245,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,not_amenable,not_amenable,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,144,677,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,not_amenable,not_amenable,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,187,226,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,not_amenable,not_amenable,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,198,93,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,211,565,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,248,779,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,342,272,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,368,560,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,377,793,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,454,573,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,not_amenable,not_amenable,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,558,560,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,622,585,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,640,47,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,not_amenable,not_amenable,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,666,234,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,686,13,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,712,496,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,739,558,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,78,793,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,798,378,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,y_not_possible_descendant,y_not_possible_descendant,,25,20,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,81,464,A_TRUE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,7de27a0f96fd3f25,14,ok,closed_form,1,25,20,,no_z_member_in_component,14,,censored_at_depth_3,,-1,local_up_fast_budget,0,4,0.0,,0,3,1,1,benign,held,held,held,held,held
arth150,T3,100,245,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,ok,closed_form,0,0,45,,no_z_member_in_component,4,1,exact,1,1,local_up_fast,1,,0.0345,100->245,0,0,1,1,benign,held,held,held,held,held
arth150,T3,144,677,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,187,226,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,198,93,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,211,565,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,248,779,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,342,272,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,368,560,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,377,793,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,454,573,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,558,560,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,622,585,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,640,47,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,666,234,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,686,13,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,712,496,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,739,558,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,78,793,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,798,378,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,y_not_possible_descendant,y_not_possible_descendant,,0,45,,,,,,,,,,,,,,,,,,,,,,
arth150,T3,81,464,A_ORACLE,0,via_K,c8d663af1cf4de5b,fe0383023632e970,9996e68231b748f4,29,ok,closed_form,1,0,45,,no_z_member_in_component,14,,censored_at_depth_2,,-1,local_up_fast_budget,0,4,0.0,,0,3,1,1,benign,held,held,held,held,held
asia,T1,asia,dysp,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,ok,closed_form,2,0,3,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.3333,asia->tub,0,0,1,1,benign,held,held,held,held,held
asia,T1,asia,either,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,ok,closed_form,1,0,3,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.3333,asia->tub,0,0,1,1,benign,held,held,held,held,held
asia,T1,asia,tub,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,ok,closed_form,0,0,3,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.3333,asia->tub,0,0,1,1,benign,held,held,held,held,held
asia,T1,asia,xray,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,ok,closed_form,1,0,3,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.3333,asia->tub,0,0,1,1,benign,held,held,held,held,held
asia,T1,bronc,dysp,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,ok,closed_form,1,0,3,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.3333,smoke->bronc,0,0,1,1,benign,held,held,held,held,held
asia,T1,bronc,either,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,y_not_possible_descendant,y_not_possible_descendant,,0,3,,,,,,,,,,,,,,,,,,,,,,
asia,T1,bronc,lung,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,y_not_possible_descendant,y_not_possible_descendant,,0,3,,,,,,,,,,,,,,,,,,,,,,
asia,T1,bronc,smoke,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,y_not_possible_descendant,y_not_possible_descendant,,0,3,,,,,,,,,,,,,,,,,,,,,,
asia,T1,bronc,xray,D_LLM,0,via_Chat_only,19026d3866926306,72a345be32b65a45,57b0ee77c36003a8,3,y_not_possible_descendant,y_not_possible_descendant,,0,3,,,,,,,,,,,,,,,,,,,,,,
